date,信弘对冲25号私募证券投资基金,展弘多策略11号私募证券投资基金,展弘稳进1号1期私募证券投资基金,念觉优恒12号私募证券投资基金,衍复希格斯二号私募证券投资基金,顽岩量化对冲10号私募证券投资基金A
2024-03-06,0.0009803047856695724,0.00210252302763303,0.0,-0.00018984337921235106,0.0038105200239091364,-0.0022094140249759864
2024-03-07,0.002849002849002913,0.0003996403237087609,0.0,0.001993733978923329,0.0022329735764794467,-0.0012515644555692873
2024-03-08,0.0014204545454543638,-0.0006990911814642731,0.0,-0.0005685048322909836,0.0001485332343111878,0.004819741661846733
2024-03-11,0.0035460992907803135,0.002898261043374095,0.0,0.0006636329161928689,-0.0011138338159947248,0.0015349194167306734
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.0015017667844521299,0.002291978076731427,0.0,0.001894836570345726,0.002007136485281169,-0.0019157088122605526
2024-03-13,-0.0050277851283409,0.0007953867568104567,0.0,-0.00018912529550851875,0.003264337116996696,-0.002399232245681282
2024-03-14,0.00452127659574475,0.004271806079872764,0.0,0.0020807717771684775,0.001922650299489792,0.005002405002404897
2024-03-15,-0.0022945900626598625,-0.007419131467009454,0.0,-0.00037753657385575234,0.0016237360690825042,-0.0037331291279792955
2024-03-18,0.0006191950464395912,0.0,0.0,-0.001888395807761345,-0.00029474614987834435,-0.00048039969254409787
